chapter_id,date,sentence,neutral,positive,negative
ch4,Août 1666,"“There is a long way to go as yet.” The captain sent Séraphin below to bring up a map, what they call a chart, and yes, it was true.",0,0,0
ch1,Mai 1666,It was Papa’s favourite room also.,0,0,0
ch6,Octobre 1666,“Enough!,0,0,0
ch7,Novembre 1666,But so much has changed.,0,0,0
ch5,Septembre 1666,"It would be uncomfortable, as I would be sleeping in my gown until we reached Montréal.",0,0,0
ch7,Novembre 1666,Then we carried the pails of milk across the yard to the kitchen.,0,0,0
ch2,Juin 1666,To me she was as lovely as a princess.,0,0,0
ch4,Août 1666,We all have boils.,0,0,0
ch2,Juin 1666,It is easier to remember who they are by how they look.,0,0,0
ch6,Octobre 1666,"They will travel with us up river, they say.” The Mohawks wear only breechcloths.",0,0,0
ch6,Octobre 1666,"I see that, and perhaps I deserve your disdain.",0,0,0
ch5,Septembre 1666,It is named after the maple trees that grow so abundantly here.,0,0,0
ch12,Avril 1667,Men stood outside the bedroom window of Marie and her husband until nearly dawn.,0,0,0
ch13,Mai 1667,"I loaded the pistol, buckled on the belt and hung the pistol at my waist.",0,0,0
ch10,Février 1667,In time he will be a master craftsman.,0,0,0
ch4,Août 1666,They have always been my favourite.,0,0,0
ch5,Septembre 1666,I chose to return to my little cabin.,0,0,0
ch13,Mai 1667,It was from Cousin Pierre.,0,0,0
ch12,Avril 1667,"Bit by bit I looked at myself, and finally agreed that, yes, it might do after all.",0,0,0
ch1,Mai 1666,“My soufflés are very light.” I said that I could cook and do most tasks in the kitchen.,0,0,0
ch10,Février 1667,The fresh spruce beer is hideous in both taste and smell.,0,0,0
ch4,Août 1666,"I knew that New France is largely a wilderness and that there are only a few towns, but I was not prepared for what lies before me.",0,0,0
ch6,Octobre 1666,They will keep there until ice can be cut once the river freezes.,0,0,0
ch9,Janvier 1667,He turned his face away from me.,0,0,0
ch1,Mai 1666,Now it has come to this!” he fumed.,0,0,0
ch5,Septembre 1666,"It is wonderful to see him taking pleasure in such things again.” She tilted her head to one side thoughtfully and added, “You and Maman would have liked one another, I think.” I suspect I would have liked this woman, Sesi.",0,0,0
ch13,Mai 1667,He was heavily armed and his face held no expression.,0,0,0
ch6,Octobre 1666,“Excellent!” he said.,0,0,0
ch4,Août 1666,I have no idea what lies in my future.,0,0,0
ch1,Mai 1666,"I love my sister very much, but she is sixteen years of age and I am thirteen.",0,0,0
ch6,Octobre 1666,"You will have an honest wage for what you do here, as well.",0,0,0
ch10,Février 1667,Then I became cross with myself for letting Monsieur Deschamps’s words touch me at all.,0,0,0
ch2,Juin 1666,We do not wish to fry in our beds.,0,0,0
ch2,Juin 1666,I stood on deck and watched France disappear in the mist.,0,0,0
ch3,Juillet 1666,"“I have seen you writing in your own journal in the past, mademoiselle.",0,0,0
ch9,Janvier 1667,Monsieur Aubry raised his hands and looked at the mittens that still covered them.,0,0,0
ch8,Decembre 1666,Monsieur Aubry’s tools were laid out neatly.,0,0,0
ch6,Octobre 1666,"When the common room is full, and it often is, it is comfortable.",0,0,0
ch8,Decembre 1666,"Her father told her she must ignore the gossips, that they had no idea what they were saying and that it was a lie.",0,0,0
ch4,Août 1666,Why must death come to ruin whatever happiness I take in something?,0,0,0
ch6,Octobre 1666,At least I hope and pray that it will.,0,0,0
ch6,Octobre 1666,Many houses have only one.,0,0,0
ch9,Janvier 1667,The smallpox was gone from this house.,0,0,0
ch5,Septembre 1666,"Suddenly, three canoes came into sight, moving as quickly as though there were no current at all.",0,0,0
ch13,Mai 1667,A rainbow.,0,0,0
ch5,Septembre 1666,It is so empty and beautiful here.,0,0,0
ch2,Juin 1666,"Mine will be the small one, since Catherine has so many lovely things as a bride.",0,0,0
ch11,Mars 1667,"Tante Barbe’s husbands left her a prosperous widow, and she makes a good living from her boarders.",0,0,0
ch6,Octobre 1666,"I wish to see them settled, for I will return to Québec in a few days.” She turned to us.",0,0,0
ch5,Septembre 1666,"Without one, there would be no hope.",0,0,0
ch10,Février 1667,"“You saved my life,” he said.",0,0,0
ch11,Mars 1667,All of us here at the house have colds.,0,0,0
ch3,Juillet 1666,A sailor came running and shouted that I must go below.,0,0,0
ch2,Juin 1666,"Minette, I thought to myself in misery.",0,0,0
ch8,Decembre 1666,"When I protested that I could easily walk back alone, he would not hear of it.",0,0,0
ch8,Decembre 1666,It was clean and orderly.,0,0,0
ch5,Septembre 1666,"I said that my future was too uncertain and at least in this way, if I had no other choice, with a dowry I would be viewed as a possible wife.",0,0,0
ch6,Octobre 1666,"I may try it myself some time, but not soon.",0,0,0
ch5,Septembre 1666,Monsieur Aubry laughed aloud.,0,0,0
ch5,Septembre 1666,"“Only you, Hélène, shall have it.” What a thought.",0,0,0
ch10,Février 1667,"Soldiers were there, standing guard while men were drawing water from where the river does not freeze.",0,0,0
ch8,Decembre 1666,It does not matter.,0,0,0
ch3,Juillet 1666,The sea is like a big snake rolling and rolling.,0,0,0
ch4,Août 1666,He is good-natured about it.,0,0,0
ch12,Avril 1667,The Mohawks make a sweet syrup with it.,0,0,0
ch6,Octobre 1666,"Standing in the doorway, I watched them walk back to the cart.",0,0,0
ch6,Octobre 1666,She also hates being pecked.,0,0,0
ch6,Octobre 1666,The people behind us were not listening anyway.,0,0,0
ch6,Octobre 1666,"I used some of the tortoiseshell pins from Catherine’s chest, breathing a little prayer for her.",0,0,0
ch2,Juin 1666,"Monsieur Aubry is a silent, unsmiling man who seldom looks at anyone.",0,0,0
ch8,Decembre 1666,No habitants come.,0,0,0
ch2,Juin 1666,"Tears came to my eyes, although I loathe to cry.",0,0,0
ch5,Septembre 1666,"I will take Catherine’s place as a 
fille à marier
.",0,0,0
ch5,Septembre 1666,Even a small measure of kindness is important here.” He turned back to his work.,0,0,0
ch2,Juin 1666,"Cousin Pierre was there, but Cousine Madeleine and Anne were still in bed.",0,0,0
ch2,Juin 1666,It is like being inside some sea creature all made of wood.,0,0,0
ch8,Decembre 1666,"“They say it rots endlessly, mademoiselle,” he told me as I mixed yet another poultice.",0,0,0
ch6,Octobre 1666,Food interests them far more than washing and changing the clothing in which they have been living for weeks.,0,0,0
ch2,Juin 1666,"I will never see it again, I thought.",0,0,0
ch5,Septembre 1666,"As he does each week, Père Denis heard the confessions of all the girls this morning.",0,0,0
ch1,Mai 1666,"He was Monsieur Deschamps, the man to whom Cousin Pierre had written.",0,0,0
ch8,Decembre 1666,"For a coin, that is.” Wrapped snugly in heavy cloaks, we females, a dog and a cat made quite a procession as we walked down Rue Saint-Paul with Monsieur Aubry.",0,0,0
ch12,Avril 1667,Jean brought something to the house tonight.,0,0,0
ch4,Août 1666,"I nearly burst into tears, but I would not let him see my weakness.",0,0,0
ch12,Avril 1667,"Naturally, Tante Barbe says not to worry.",0,0,0
ch2,Juin 1666,He must do well to be able to afford the cabin for her alone.,0,0,0
ch2,Juin 1666,Cousin Pierre has shown us a kindness in the form of a gift of money.,0,0,0
ch10,Février 1667,"Still, I pray that the gourd is the only thing I must ever shoot.",0,0,0
ch12,Avril 1667,"Les sauvages
 will flee you in fear.” I was sickened.",0,0,0
ch2,Juin 1666,Catherine is most unhappy with our companions.,0,0,0
ch2,Juin 1666,There are also five girls all named Marie.,0,0,0
ch11,Mars 1667,"Their mouths are bleeding, their arms, legs and bellies are terribly swollen, and they cannot walk.",0,0,0
ch12,Avril 1667,Perhaps it will bring me some calm.,0,0,0
ch7,Novembre 1666,It means hello.,0,0,0
ch5,Septembre 1666,I wonder where Catherine would have been more content.,0,0,0
ch2,Juin 1666,"There was a snap of the coachman’s whip, a jingle of harness, and the carriage began to move.",0,0,0
ch5,Septembre 1666,"I heard Séraphin climb back onto the ship, and then the dipping of the oars as the boat pulled away toward shore.",0,0,0
ch2,Juin 1666,"Stockings, gloves, ribbon and shoelaces, needles, a comb.",0,0,0
ch8,Decembre 1666,She is a haughty cat.,0,0,0
ch1,Mai 1666,"It was how I caught the cowpox, and why my hands have the little scars that they bear.",0,0,0
ch13,Mai 1667,"By the time I crossed the common and approached the river, the wind was blowing horribly, and the snow falling so hard that I could see little.",0,0,0
ch8,Decembre 1666,"They were the winter shoes of the Indians, made of heavy greased leather, he explained.",0,0,0
ch5,Septembre 1666,It is late in the year and the voyage back will be cold and difficult.,0,0,0
ch2,Juin 1666,"Or rather, I made it and she pulled the sheets and quilts every which way.",0,0,0
ch5,Septembre 1666,"One had a blunderbuss and the others had muskets, as, I saw, did Monsieur Aubry.",0,0,0
ch13,Mai 1667,The tall man overheard me telling Tante Barbe this news.,0,0,0
ch1,Mai 1666,Catherine and Madeleine argued today.,0,0,0
ch12,Avril 1667,There is time for courtship.,0,0,0
ch8,Decembre 1666,"A heavy, wet snow.",0,0,0
ch8,Decembre 1666,She is far braver than I could ever be.,0,0,0
ch9,Janvier 1667,One afternoon Monsieur Aubry opened his eyes.,0,0,0
ch12,Avril 1667,Marie and her husband exchanged their vows before all of us.,0,0,0
ch10,Février 1667,"Snow
 in Mohawk is 
oniehte
.",0,0,0
ch10,Février 1667,With elaborate courtesy I asked him to please cease this.,0,0,0
ch6,Octobre 1666,"I wished him a safe journey, but still he hesitated.",0,0,0
ch1,Mai 1666,"I sometimes sit alone here in the evening with a single candle and write in this diary, as I am now doing.",0,0,0
ch2,Juin 1666,"I braided her hair and fastened it upon her head with long pins of tortoiseshell, letting little curls dangle here and there so that her amber earrings showed between.",0,0,0
ch2,Juin 1666,Monsieur Deschamps seemed to think it would be perfectly correct.,0,0,0
ch13,Mai 1667,He said something to her.,0,0,0
ch2,Juin 1666,It was necessary to leave him with a neighbour.,0,0,0
ch2,Juin 1666,He showed the girls and me the ship today.,0,0,0
ch1,Mai 1666,"Sadly, I will never know which of them gave it to the other.",0,0,0
ch4,Août 1666,"I have not only my chest of garments, but Catherine’s as well.",0,0,0
ch6,Octobre 1666,Monsieur Aubry said in a low voice.,0,0,0
ch9,Janvier 1667,No one was there and the fire was dead.,0,0,0
ch6,Octobre 1666,"There are soldiers downstairs too, soldiers who would know how to defend this place.",0,0,0
ch2,Juin 1666,Sailors brought down our chests.,0,0,0
ch13,Mai 1667,"“I understand, Hélène,” he said softly and regretfully.",0,0,0
ch12,Avril 1667,"Papa agreed, but Catherine never did.",0,0,0
ch5,Septembre 1666,I do not feel well at all.,0,0,0
ch6,Octobre 1666,"There was no pity in his face, and now that I think on it, instead there was admiration.",0,0,0
ch6,Octobre 1666,"Once the contract is drawn up and we are wed, you will be more than happy in your new home.” He babbled on about how I must think about it.",0,0,0
ch6,Octobre 1666,Why had there been no letter?,0,0,0
ch5,Septembre 1666,"I passed the advice on to them, and only Madame Laurent now tosses and turns uncomfortably, so I believe that I know the answer.",0,0,0
ch2,Juin 1666,“None of us have.,0,0,0
ch12,Avril 1667,"It was not the cold, either.",0,0,0
ch1,Mai 1666,"Again, I will not ever know.",0,0,0
ch13,Mai 1667,"The house is stirring and, in a moment, I will get up and dress.",0,0,0
ch5,Septembre 1666,"It is the way the Indians have always travelled.” “You must come with us,” Kateri insisted.",0,0,0
ch7,Novembre 1666,"I felt sad and empty all day, no matter how Séraphin and Kateri tried to cheer me.",0,0,0
ch5,Septembre 1666,"I was so startled that I could not say a word, only sat there rubbing my arm.",0,0,0
ch13,Mai 1667,I thanked him.,0,0,0
ch2,Juin 1666,"There are eight girls from the 
Salpêtrière
.",0,0,0
ch2,Juin 1666,Père Denis began leading us in the rosary.,0,0,0
ch6,Octobre 1666,I believe it was too warm.,0,0,0
ch5,Septembre 1666,What should I carry out?,0,0,0
ch2,Juin 1666,"I had at my neck the cross that Papa made for Maman before they were wed, and on my finger, the silver mourning ring I have worn since Papa died.",0,0,0
ch6,Octobre 1666,Then he walked to the door and pulled it open.,0,0,0
ch10,Février 1667,Séraphin tapped pierced bungs into the barrels so that the beer may be vented.,0,0,0
ch6,Octobre 1666,I sliced onions and crushed garlic.,0,0,0
ch6,Octobre 1666,The man and Séraphin stayed outside with the cart while we went in.,0,0,0
ch1,Mai 1666,Catherine says I look like my cat Minette.,0,0,0
ch12,Avril 1667,Good news and melancholy news.,0,0,0
ch1,Mai 1666,"I found Minette at last in the library, which, after my chamber, is my favourite place in this house.",0,0,0
ch8,Decembre 1666,"I had tried to keep her inside during the cold weather, and she had only been out once in the last weeks.",0,0,0
ch7,Novembre 1666,She was staring at the floor.,0,0,0
ch11,Mars 1667,"I had no fever and although I still cough, I do feel well enough.",0,0,0
ch6,Octobre 1666,Each of those two rooms has four beds in it and last night the house was full.,0,0,0
ch2,Juin 1666,I picked her up and she purred in contentment.,0,0,0
ch5,Septembre 1666,I for one did not wish to be jostled or tumble in.,0,0,0
ch5,Septembre 1666,"The man made a joke about how it was the girls who would likely do the choosing, but by then the afternoon had been spoilt for me.",0,0,0
ch12,Avril 1667,I would like to wash the floors in the kitchen and the common room.,0,0,0
ch7,Novembre 1666,There is a spit for roasting meat.,0,0,0
ch5,Septembre 1666,Two others each waved a brace of ducks over his head.,0,0,0
ch9,Janvier 1667,"There were people in the street walking to mass, but they stayed well away from the gun shop.",0,0,0
ch10,Février 1667,"He had a new wig, I noticed.",0,0,0
ch13,Mai 1667,These women must get into the warmth of a building.,0,0,0
ch3,Juillet 1666,Madame and Monsieur stood on deck with me.,0,0,0
ch6,Octobre 1666,A coureur de bois had brought six muskrats to the house.,0,0,0
ch1,Mai 1666,She was Madame Laurent.,0,0,0
ch5,Septembre 1666,Our ship was sailing against the current with a strong breeze behind her.,0,0,0
ch12,Avril 1667,Jean says that there is wild chervil in the woods.,0,0,0
ch6,Octobre 1666,Kateri says I will become used to it.,0,0,0
ch9,Janvier 1667,"“I thank 
le bon Dieu
 that you have come.",0,0,0
ch3,Juillet 1666,"How could we survive this, I thought?",0,0,0
ch12,Avril 1667,I walked to the gate through a light drizzle to see for myself.,0,0,0
ch9,Janvier 1667,"His fever had lessened the night before, and now when I carefully set my hand on his forehead, it was quite cool.",0,0,0
ch5,Septembre 1666,They are filled with hundreds of furs.,0,0,0
ch5,Septembre 1666,Monsieur Aubry smiled.,0,0,0
ch5,Septembre 1666,"When it all ended, Marie with the freckles had become Madame LaForêt, and short Marie had been transformed into Madame Doner.",0,0,0
ch1,Mai 1666,"Hélène, as well, in time.",0,0,0
ch9,Janvier 1667,"No one else would even have come into the house, so immense is the fear of smallpox.",0,0,0
ch5,Septembre 1666,"I made certain to embrace Kateri before I did this, and to whisper in her ear that I would see her soon.",0,0,0
ch2,Juin 1666,She smiled bravely.,0,0,0
ch9,Janvier 1667,"“So far it has not been too pleasant,” I teased him.",0,0,0
ch1,Mai 1666,"If they receive an offer of marriage, they themselves decide whether they will marry that man.",0,0,0
ch2,Juin 1666,"I would like to think that these animals will see New France, but I have been told that they will not.",0,0,0
ch2,Juin 1666,"Before we left her chamber Catherine set her hands upon my shoulders and said, “We will be happy in New France, Hélène.",0,0,0
ch12,Avril 1667,"We have named her Sottise, for all the mischief she gets into.",0,0,0
ch12,Avril 1667,"It is her solution to many problems, and as always, it helped.",0,0,0
ch1,Mai 1666,"No men are marrying, and so no babies are being born.",0,0,0
ch10,Février 1667,They made an excellent dinner fried in lard.,0,0,0
ch6,Octobre 1666,"We would have the meat, and he would keep the furs for trading, since Tante Barbe did not care to scrape and tan them.",0,0,0
ch8,Decembre 1666,"“Your feet will be warm and dry,” said Tante Barbe, who had come into the common room carrying a covered crock.",0,0,0
ch2,Juin 1666,Captain Renville greeted us.,0,0,0
ch8,Decembre 1666,They have accepted.,0,0,0
ch9,Janvier 1667,"He was getting better, the blisters would dry up, the scabs would fall off, and he would grow stronger each day.",0,0,0
ch6,Octobre 1666,Tante Barbe and the coureur kept the heads for themselves and left them until last.,0,0,0
ch2,Juin 1666,“Monsieur Deschamps has that one.,0,0,0
ch6,Octobre 1666,It made prayer rather difficult.,0,0,0
ch5,Septembre 1666,Now I understand that it is a bastion of civilization in this wilderness.,0,0,0
ch2,Juin 1666,"The larboard, as Captain Renville calls it.",0,0,0
ch1,Mai 1666,"Where to begin, though?",0,0,0
ch9,Janvier 1667,"I owe you my life, mademoiselle.",0,0,0
ch12,Avril 1667,"He has the best fabric, I have decided.",0,0,0
ch12,Avril 1667,"We may simply continue to see each other.” I paused and thought, I am a 
fille à marier
, and this is why I am here.",0,0,0
ch8,Decembre 1666,"When Maman died, we left the village.",0,0,0
ch8,Decembre 1666,"Our room is so cold tonight, that both Kateri and I wore two pairs of stockings to I begin again.",0,0,0
ch4,Août 1666,"I am tired today, for I could not sleep last night, having wakened in the dark from the saddest dream.",0,0,0
ch2,Juin 1666,"I myself am exhausted, but far too excited to sleep.",0,0,0
ch8,Decembre 1666,"Still, it is something to do in the evenings before we retire.",0,0,0
ch6,Octobre 1666,How sad her beloved Armand would be.,0,0,0
ch13,Mai 1667,"“They wished him luck.” When at last we returned to Tante Barbe’s house, it was she who now was extremely cross.",0,0,0
ch10,Février 1667,It is too cold for your paws.,0,0,0
ch5,Septembre 1666,"The 
contredanses
 and 
gigues à deux
 were all such fun.",0,0,0
ch5,Septembre 1666,"My, how splendid they looked in their finest clothing and their hair prettily dressed.",0,0,0
ch6,Octobre 1666,"“You may walk about town to the shops, or to church, in safety during the day, but you will never, never go to the river alone.",0,0,0
ch9,Janvier 1667,Monsieur Aubry’s face reddened and he apologized for his forwardness.,0,0,0
ch6,Octobre 1666,I took Minette out from her travelling basket and put the little collar around her neck.,0,0,0
ch5,Septembre 1666,There was hopeful talk of peace with the Indians.,0,0,0
ch5,Septembre 1666,"They speak of attacks and kidnappings, the taking of prisoners and such.",0,0,0
ch7,Novembre 1666,"It was rather enjoyable to sit on the little stool, my head leaning against the cow’s flank.",0,0,0
ch2,Juin 1666,The sheepfold had its own smell of wool.,0,0,0
ch10,Février 1667,"When Jean and Kateri left, he paused a moment, his head tilted to one side.",0,0,0
ch2,Juin 1666,"Ah, Minette, I said to myself, stroking her back.",0,0,0
ch9,Janvier 1667,He said they would have let him die here.,0,0,0
ch6,Octobre 1666,We were warm under the quilts last night and it is warm enough downstairs.,0,0,0
ch12,Avril 1667,"Later, back at the home of the bride and groom, I could remove it.",0,0,0
ch8,Decembre 1666,She called an order to Séraphin to take charge.,0,0,0
ch2,Juin 1666,"Like me she has a dear pet, a dog named 
Ourson
, since she says he looks like a little bear.",0,0,0
ch2,Juin 1666,Père Denis is tall and rather unkempt.,0,0,0
ch3,Juillet 1666,"By the mercy of 
le bon Dieu
, all five of the Maries were spared and are slowly recovering.",0,0,0
ch8,Decembre 1666,All my life Papa told me about the sacredness of marriage.,0,0,0
ch4,Août 1666,That is to warn any ship near to us that we are here.,0,0,0
ch9,Janvier 1667,Monsieur Aubry regarded me with the saddest expression.,0,0,0
ch3,Juillet 1666,It was exactly like the spark I once saw in the eye of a rabbit that our cook was about to kill with a sharp blow to its little neck.,0,0,0
ch9,Janvier 1667,Most people were at home.,0,0,0
ch7,Novembre 1666,"Kateri is much better, but seeing her in the bed, so unwell, brought back the sad memories of Catherine’s passing.",0,0,0
ch4,Août 1666,Monsieur Aubry was not pleased.,0,0,0
ch1,Mai 1666,But we are so distantly related that Louise says it does not matter.,0,0,0
ch5,Septembre 1666,One held up a haunch of meat.,0,0,0
ch2,Juin 1666,"I picked her up and hugged her, and she purred very loudly.",0,0,0
ch7,Novembre 1666,"“We have arrived from Québec, monsieur,” he announced.",0,0,0
ch9,Janvier 1667,How could she have known that it is my favourite Christmas song?,0,0,0
ch2,Juin 1666,"“Come now, mademoiselle,” he said.",0,0,0
ch5,Septembre 1666,He was carrying a musket.,0,0,0
ch8,Decembre 1666,I was born there.,0,0,0
ch5,Septembre 1666,"Monsieur Deschamps’s eyebrows lifted, he touched a handkerchief to his lips, and he answered the man in a quiet voice.",0,0,0
ch5,Septembre 1666,"It helps them to keep a rhythm as they paddle, and it is a happy sound.",0,0,0
ch1,Mai 1666,How I miss the use of our library!,0,0,0
ch9,Janvier 1667,Kateri cried out.,0,0,0
ch6,Octobre 1666,They are the best part.” How she laughed at my face.,0,0,0
ch10,Février 1667,"Do not despair, monsieur, some girl with poor eyesight and a liking for 
les sauvages
 will probably not mind so much.” Then he bid me 
adieu
, and said he would call on me soon.",0,0,0
ch1,Mai 1666,My sister is so lovely.,0,0,0
ch3,Juillet 1666,"I held Minette in my arms, for she is all I have now, and I wept into her fur.",0,0,0
ch3,Juillet 1666,"And to your sister as well, may she rest in peace.” I could not answer.",0,0,0
ch5,Septembre 1666,Two dressed each other’s hair with ribbons.,0,0,0
ch12,Avril 1667,"Yet I must admit that I was tempted by the tiny ferns that Jean called 
têtes de violon
.",0,0,0
ch12,Avril 1667,"It is a small thing, but how I look forward to it.",0,0,0
ch5,Septembre 1666,They are only Micmac hoping to trade.” It was true.,0,0,0
ch5,Septembre 1666,"After breakfast, I walked down to the Lower Town with Marie who never speaks.",0,0,0
ch5,Septembre 1666,The men sing.,0,0,0
ch10,Février 1667,"Tante Barbe says it will be delicious, and I am in for the delight of my life.",0,0,0
ch2,Juin 1666,Think of it!” I thought of all Catherine’s costly possessions.,0,0,0
ch6,Octobre 1666,Is there danger?,0,0,0
ch7,Novembre 1666,"Those he would have delivered, being too much for us to carry, especially in such a snowstorm.",0,0,0
ch5,Septembre 1666,Strange looks were cast my way but no one said a word.,0,0,0
ch5,Septembre 1666,"There was the ever-present smell of incense in the church, and the familiar hymns 
“Te Deum”
 and 
“Reis Glorios.”
 The mass was the same, and the wedding vows exchanged in the same manner as always, but to me there was such a feeling of hope.",0,0,0
ch8,Decembre 1666,"She said she would come, and then asked me if she could have a kitten.",0,0,0
ch10,Février 1667,I feared for a moment that Monsieur Deschamps’s eyes would pop from his head and roll across the floor.,0,0,0
ch6,Octobre 1666,How some of the men scowled at this.,0,0,0
ch3,Juillet 1666,Monsieur Aubry I saw once as he carried a bucket away from her cabin.,0,0,0
ch8,Decembre 1666,"She began the hospital of 
Hôtel-Dieu
 here, and her first patients were men wounded in battle with the Iroquois.",0,0,0
ch5,Septembre 1666,We decorated the altar inside the church Notre-Dame-de-l’Immaculée-Conception with the goldenrod and asters that grow wild in places down in the Lower Town.,0,0,0
ch2,Juin 1666,"“Ridiculous,” Catherine said to Monsieur Deschamps.",0,0,0
ch9,Janvier 1667,"“I went with the soldiers to cut ice from the river where it is shallow,” he said.",0,0,0
ch12,Avril 1667,I will plant the peas tomorrow.,0,0,0
ch6,Octobre 1666,"She bustled me up to a small room, told me I must eat, wash my hands and face, change into my nightdress, say my prayers and climb under the quilts.",0,0,0
ch8,Decembre 1666,"Few French or even Canadienne girls wear them, but you are sensible and will immediately see why you should.” “Papa!” cried Kateri.",0,0,0
ch5,Septembre 1666,"He wiped his eyes and said, “Merci, mademoiselle.",0,0,0
ch10,Février 1667,"“I will make certain not to warn him,” he promised.",0,0,0
ch4,Août 1666,"It is comical, really, to see how they practise upon him.",0,0,0
ch3,Juillet 1666,It had been wet many times when Papa was out studying one thing or another.,0,0,0
ch5,Septembre 1666,I do wish she would not grunt so.,0,0,0
ch5,Septembre 1666,"Besides, the captain said, the galley is more badly damaged than first thought and repairs must be undertaken.",0,0,0
ch6,Octobre 1666,"By the time the priest began to give his sermon, it was so noisy that he had to nearly shout to be heard.",0,0,0
ch5,Septembre 1666,"She smiled so warmly and laughed so much, that a person barely noticed the space in her smile.",0,0,0
ch12,Avril 1667,"Monsieur Lespérance’s shop smelled of newly cut wood, since he makes furniture as well as working on houses.",0,0,0
ch9,Janvier 1667,"I wish Monsieur Aubry did not have to bear those scars, but there is nothing to be done about it.",0,0,0
ch6,Octobre 1666,I will send word to Madame Laurent of your whereabouts.,0,0,0
ch6,Octobre 1666,“All I require to make my life complete is a wife whose breeding will complement my own.,0,0,0
ch8,Decembre 1666,I fear I thought aloud.,0,0,0
ch5,Septembre 1666,"Finally, Monsieur Deschamps walked with the couples to the notary.",0,0,0
ch8,Decembre 1666,"Papa said that I should not pass judgment until I knew everything there was to know, and many times one should not judge at all.",0,0,0
ch11,Mars 1667,"There will never be a duel, for which I am very grateful, but I cannot help but feel sorrow at the reason why.",0,0,0
ch5,Septembre 1666,"She seemed surprised, and muttered something about what a kind girl I was, but in truth, I had also reached out to her because I found it very difficult to stand.",0,0,0
ch5,Septembre 1666,"I see the point he tried to make to me, but I cannot help it.",0,0,0
ch7,Novembre 1666,There were two storeys.,0,0,0
ch1,Mai 1666,I do tend to be a little proud of how well I write.,0,0,0
ch4,Août 1666,"I would like to see a mountain of ice, although from a safe distance.",0,0,0
ch5,Septembre 1666,"“I will only permit this if we all travel together,” Monsieur Deschamps insisted.",0,0,0
ch3,Juillet 1666,I reminded them that Madame and Monsieur were both seasick and were of no use now.,0,0,0
ch6,Octobre 1666,"“That is the first lesson you have learned today, Hélène.",0,0,0
ch9,Janvier 1667,"They will heal, I told him.",0,0,0
ch8,Decembre 1666,"She was overjoyed to see her father and, naturally, all work stopped.",0,0,0
ch7,Novembre 1666,"White flour is too expensive, so we use a mixture of wheat, rye and barley flours.",0,0,0
ch12,Avril 1667,"To consider a man’s proposal is my duty, but it does not feel like a duty at all.",0,0,0
ch5,Septembre 1666,I spoke with Madame Laurent and Monsieur Deschamps.,0,0,0
ch6,Octobre 1666,"Today was Sunday, and so we went to mass.",0,0,0
ch1,Mai 1666,They receive a dowry in the form of a little chest of goods.,0,0,0
ch2,Juin 1666,"“I have never had so many nice things,” Marie exclaimed.",0,0,0
ch12,Avril 1667,It was soft and beautiful.,0,0,0
ch5,Septembre 1666,"It seems that if there had been no women in the party, the canoes would not have stopped until nightfall.",0,0,0
ch7,Novembre 1666,Minette waited patiently for her bowl of milk still warm from Brune.,0,0,0
ch5,Septembre 1666,I leaned my forehead against hers and battled my own angry tears.,0,0,0
ch8,Decembre 1666,"I thought my cheeks could not have held more colour, but I removed my apron and sat down across from them while Monsieur Aubry answered Kateri’s unasked questions.",0,0,0
ch1,Mai 1666,"A woman must live, he always said, and a tavern can be a decent place.",0,0,0
ch8,Decembre 1666,"“Against bears and snakes and such,” he finished.",0,0,0
ch6,Octobre 1666,"My mind was so busy with what I would say to Armand that when the cart stopped, I went on a few steps.",0,0,0
ch10,Février 1667,How I wished to go with them.,0,0,0
ch13,Mai 1667,She is either very unwise or most fearless.” I felt my whole being sag as I let the pistol drop to my side.,0,0,0
ch10,Février 1667,Otherwise the barrels would explode.,0,0,0
ch1,Mai 1666,Armand loves Catherine.,0,0,0
ch10,Février 1667,"Février
 in Mohawk is 
Enniska
, which means 
lateness
.",0,0,0
ch13,Mai 1667,"“I must go upstairs,” I said to him.",0,0,0
ch6,Octobre 1666,Les filles à marier!,0,0,0
ch3,Juillet 1666,"Still, I tucked it more closely under my cloak.",0,0,0
ch5,Septembre 1666,Papa always believed that one must not expect too much and then one will not be disappointed.,0,0,0
ch5,Septembre 1666,"Seeing my nervousness, Kateri said to me, “You need not fear them.",0,0,0
ch9,Janvier 1667,"At last he whispered, “Mademoiselle.” I looked up.",0,0,0
ch5,Septembre 1666,I have no idea why I looked at Monsieur Aubry’s face at that moment.,0,0,0
ch9,Janvier 1667,One night Tante Barbe sang to us.,0,0,0
ch2,Juin 1666,"Then when we marry we will receive perhaps thirty 
livres
.",0,0,0
ch5,Septembre 1666,We spent the afternoon most pleasantly and quietly.,0,0,0
ch6,Octobre 1666,I will write at night once I am in bed.,0,0,0
ch5,Septembre 1666,"The town will be busy indeed, and those who trade here will be tired tonight.” When he said tired, I realized how tired I was.",0,0,0
ch13,Mai 1667,"I have taken off the mourning ring, and carefully put it away in my chest.",0,0,0
ch4,Août 1666,It made the ship look amusing.,0,0,0
ch6,Octobre 1666,We were less than ten leagues from Montréal.,0,0,0
ch12,Avril 1667,"It did not take long for his home to become crowded, and for the rooms to become too warm.",0,0,0
ch1,Mai 1666,I found it in the library as I searched for a book one day.,0,0,0
ch5,Septembre 1666,"It was for the sake of the weight, Monsieur Aubrey said.",0,0,0
