book_name,chapter_id,entry_id,date,sentence,Positive_score,Positive_pred,Negative_score,Negative_pred,Neutral_score,Neutral_pred,positive,negative,neutral,immigration
SofS,c08,chc08_e1,"November 4, 1847",Mrs. Lyons has returned.,0.14753383,0,0.049389504,0,0.9288969,1,,,,
SofS,c04,chc04_e21,"July 31, 1847","“And they punished her.” “She did invite them,” I said, pleased yet again to correct her.",0.05163176,0,0.049377896,0,0.9489918,1,,,,
SofS,c08,chc08_e4,"November 14, 1847",She fell easily into the small ruse.,0.014199853,0,0.049248755,0,0.9682551,1,,,,
SofS,c05,chc05_e17,"August 22, 1847",I do not know what to do.,0.007112749,0,0.048924353,0,0.97572225,1,,,,
SofS,c04,chc04_e1,"July 3, 1847",His face was grim when he looked up at me.,0.03197223,0,0.048837606,0,0.95587444,1,,,,
SofS,c05,chc05_e19,"August 25, 1847",I realized then that she had slipped away.,0.024549982,0,0.048744176,0,0.96341646,1,,,,
SofS,c05,chc05_e4,"August 5, 1847",How had she happened on it?,0.007477282,0,0.048689492,0,0.9749774,1,,,,
SofS,c05,chc05_e4,"August 5, 1847","“I could have you arrested,” she screamed.",0.021620836,0,0.048616312,0,0.9657079,1,,,,
SofS,c02,chc02_e5,"May 8, 1847","“Excuse me, I’m sure,” I said in a loud voice, but she did not take the hint.",0.057851683,0,0.048484914,0,0.9487879,1,,,,
SofS,c03,chc03_e11,"June 15, 1847","“Come above,” Da said.",0.10240409,0,0.048482373,0,0.93004715,1,,,,
SofS,c04,chc04_e8,"July 15, 1847",Still I ran.,0.008736154,0,0.04834739,0,0.97351146,1,,,,
SofS,c07,chc07_e8,"October 13, 1847",Catherine was buried today on a little hill under an oak tree behind the Halls’ house.,0.09140123,0,0.04834329,0,0.931136,1,,,,
SofS,c09,chc09_e8,"December 9, 1847",She has not said anything about her conversation with the doctor yesterday.,0.012812436,0,0.048296645,0,0.9712613,1,,,,
SofS,c08,chc08_e8,"November 21, 1847",Mr. Hall raced forward to try to push him aside.,0.021683238,0,0.048294414,0,0.96369463,1,,,,
SofS,c09,chc09_e10,"December 11, 1847",Mr. Hall improves a little every day.,0.059268396,0,0.048284635,0,0.9480385,1,,,,
SofS,c04,chc04_e21,"July 31, 1847","Instead, I told her that I had heard the story from a woman who told it to her own daughter.",0.016583065,0,0.048281252,0,0.97007924,1,,,,
SofS,c08,chc08_e5,"November 16, 1847",Even Mrs. Hall and Mrs. Lyons sighed contentedly at the ending.,0.06640072,0,0.0482174,0,0.9423149,1,,,,
SofS,c08,chc08_e7,"November 20, 1847",Mrs. Lyons grabbed a shawl — as did I — and ran after her.,0.026174426,0,0.04810046,0,0.96532583,1,,,,
SofS,c05,chc05_e17,"August 22, 1847","Sister Marie-France has said nothing, but I know she thinks I should take the position.",0.11844429,0,0.048088104,0,0.9360703,1,,,,
SofS,c05,chc05_e3,"August 3, 1847","It was only after the evening meal, which Mr. Johnson took but Mrs. Johnson did not, that Mrs. Coteau told me to fill some bowls with warm water and set them on the big table in the kitchen.",0.07189149,0,0.04791608,0,0.94010997,1,,,,
SofS,c07,chc07_e11,"October 19, 1847",It was from Sister Marie-France.,0.2807115,0,0.047885418,0,0.90893286,1,,,,
SofS,c04,chc04_e6,"July 13, 1847",She offered to advertise for a position for me if that was what I wanted.,0.14817117,0,0.04749451,0,0.93644136,1,,,,
SofS,c03,chc03_e15,"June 21, 1847",I saw his head over top of the people in front of me.,0.037654873,0,0.04730922,0,0.95474,1,,,,
SofS,c02,chc02_e13,"May 16, 1847","And a clumsy one at that.” “Pay no attention to my baby sister,” Michael said.",0.029793052,0,0.047305353,0,0.9619061,1,,,,
SofS,c05,chc05_e4,"August 5, 1847",How dare you presume to judge me!” My mouth gaped.,0.01022325,0,0.04725756,0,0.9726069,1,,,,
SofS,c09,chc09_e10,"December 11, 1847",He reads to her every night before she goes to bed.,0.024878088,0,0.047204234,0,0.9676623,1,,,,
SofS,c04,chc04_e21,"July 31, 1847",All each asked in return was to be invited to the wedding when the maiden married the prince.,0.043378193,0,0.047066968,0,0.9543505,1,,,,
SofS,c02,chc02_e9,"May 12, 1847",Stomach turning every which way.,0.006402893,0,0.046955507,0,0.97503304,1,,,,
SofS,c04,chc04_e1,"July 3, 1847",I let out a howl.,0.019785853,0,0.04686836,0,0.96774054,1,,,,
SofS,c05,chc05_e12,"August 14, 1847",I went to the sheds again.,0.030160142,0,0.04675974,0,0.957207,1,,,,
SofS,c05,chc05_e7,"August 9, 1847",I asked permission to go to the nearby square where Connor had said that he and Michael used to meet.,0.30607992,0,0.04671435,0,0.9020755,1,,,,
SofS,c02,chc02_e14,"May 19, 1847",The woman clamped her mouth shut as if God had reached down and pinched it closed.,0.0073939445,0,0.04662886,0,0.9748352,1,,,,
SofS,c08,chc08_e6,"November 19, 1847",Mrs. Lyons said I looked as if I’d seen a ghost.,0.030842489,0,0.046492252,0,0.96174,1,,,,
SofS,c05,chc05_e19,"August 25, 1847",Only when I drew even with him did I see who he was.,0.043839473,0,0.046332408,0,0.9545393,1,,,,
SofS,c05,chc05_e19,"August 25, 1847",Tommy touched my arm and asked if the man was a relation of mine.,0.034685537,0,0.046271887,0,0.9648628,1,,,,
SofS,c04,chc04_e7,"July 14, 1847",I went in search of someone in authority.,0.0480852,0,0.046210047,0,0.9545352,1,,,,
SofS,c08,chc08_e4,"November 14, 1847",She suggested we all have a cup of tea and sent Mrs. Lyons and me to the kitchen to prepare it.,0.33761463,0,0.046044488,0,0.90024865,1,,,,
SofS,c04,chc04_e8,"July 15, 1847","“You should be ashamed of yourself,” I told him.",0.022382988,0,0.04598914,0,0.9650343,1,,,,
SofS,c03,chc03_e3,"June 5, 1847",Connor and Michael and I seem to have become the keepers of the children.,0.4601309,0,0.04595219,0,0.8738583,1,,,,
SofS,c08,chc08_e2,"November 6, 1847",Mrs. Lyons said that this was because it was going to snow.,0.072334185,0,0.04594569,0,0.9437358,1,,,,
SofS,c07,chc07_e11,"October 19, 1847",And what of Uncle Liam?,0.010275932,0,0.045931865,0,0.97509015,1,,,,
SofS,c08,chc08_e6,"November 19, 1847",But I did not say a word to Mrs. Lyons for I did not think she would believe me.,0.012964827,0,0.045896355,0,0.9704357,1,,,,
SofS,c05,chc05_e18,"August 23, 1847","Then, when Mrs. Hall returned and looked deep into my eyes and asked me if I was sure I wanted the position in her household, I said yes.",0.17021585,0,0.04587717,0,0.9268988,1,,,,
SofS,c09,chc09_e1,"December 1, 1847","He looked uncomfortably at Mrs. Fenton, who told Fanny to take Lucy into the kitchen to see if there was any cake.",0.015754906,0,0.04579849,0,0.9682487,1,,,,
SofS,c08,chc08_e3,"November 10, 1847",We saw tracks in the snow — Mr. Fenton says they are deer.,0.057510294,0,0.045762572,0,0.94234157,1,,,,
SofS,c03,chc03_e15,"June 21, 1847",Still Ma did not move.,0.0093133515,0,0.04549456,0,0.97395056,1,,,,
SofS,c08,chc08_e1,"November 4, 1847","He tore the skin getting it off, and Mrs. Fenton had to bandage it.",0.0068297805,0,0.045448035,0,0.97500014,1,,,,
SofS,c06,chc06_e15,"September 27, 1847",Mrs. Hall said very quietly that she considered me a part of her family.,0.15691184,0,0.045280762,0,0.9314414,1,,,,
SofS,c04,chc04_e15,"July 24, 1847",But she would change her mind if she met Mrs. Johnson.,0.04549019,0,0.04520104,0,0.95690125,1,,,,
SofS,c06,chc06_e14,"September 26, 1847","Mrs. Hall was busy putting Catherine down for a nap, so she set them aside without even looking at them.",0.052654322,0,0.04506104,0,0.95142937,1,,,,
SofS,c04,chc04_e15,"July 24, 1847",But her eyes spoil the picture.,0.022318818,0,0.04491003,0,0.96681064,1,,,,
SofS,c09,chc09_e4,"December 4, 1847","But it is Mrs. Lyons who is to leave, not me.",0.03694979,0,0.04480368,0,0.9570088,1,,,,
SofS,c04,chc04_e17,"July 26, 1847","Mrs. Coteau bustled about, taking the bread dough, which she had set to rise during the night, out to a small bread oven behind the house.",0.107717365,0,0.044781905,0,0.9300262,1,,,,
SofS,c04,chc04_e1,"July 3, 1847","Connor was on her in an instant, yelling as he pulled his brother away.",0.036534976,0,0.044715915,0,0.9625019,1,,,,
SofS,c09,chc09_e7,"December 8, 1847",Mrs. Hall was quiet for the rest of the day.,0.031692643,0,0.044550322,0,0.95610553,1,,,,
SofS,c05,chc05_e14,"August 19, 1847","In the evening, I help to settle the little ones.",0.041411392,0,0.044536553,0,0.954089,1,,,,
SofS,c05,chc05_e4,"August 5, 1847",I had no choice.,0.0076907217,0,0.044478554,0,0.9793132,1,,,,
SofS,c09,chc09_e11,"December 13, 1847",Perhaps Mrs. Hall had just been eager to have Lucy back again.,0.095180735,0,0.044374608,0,0.941164,1,,,,
SofS,c04,chc04_e3,"July 7, 1847","I promised that I would, but said I had something important to do first.",0.10093043,0,0.044228896,0,0.9447433,1,,,,
SofS,c04,chc04_e3,"July 7, 1847","I will ask Sister Marie-France who has taken Daniel, so that Connor can get him back.",0.18957785,0,0.04417507,0,0.93069416,1,,,,
SofS,c04,chc04_e5,"July 12, 1847","Oh, what a sight!",0.014077557,0,0.04406384,0,0.97024405,1,,,,
SofS,c04,chc04_e19,"July 28, 1847",Nellie’s eyes were wide when she asked if Lusmore had told him about the fairies.,0.07697869,0,0.043940652,0,0.9442225,1,0,0,1,0
SofS,c09,chc09_e2,"December 2, 1847",Then Fanny reached into her pocket and brought out a little package for me.,0.02474838,0,0.043930463,0,0.9688514,1,,,,
SofS,c02,chc02_e12,"May 15, 1847","I haven’t seen the rude girl in days, and just as well.",0.027075557,0,0.04362568,0,0.96499634,1,,,,
SofS,c06,chc06_e9,"September 18, 1847",I have started working on my quilt in my spare time.,0.09103887,0,0.04358201,0,0.94531214,1,,,,
SofS,c02,chc02_e1,"May 1, 1847",But Da refuses to worry.,0.009395062,0,0.043579746,0,0.97722447,1,,,,
SofS,c05,chc05_e4,"August 5, 1847",It wasn’t there!,0.016040651,0,0.043468572,0,0.9717003,1,,,,
SofS,c07,chc07_e11,"October 19, 1847",I tucked the letter in the pocket of my dress and busied myself with my work.,0.009892542,0,0.043410465,0,0.9725567,1,,,,
SofS,c04,chc04_e19,"July 28, 1847","“And that is why when you see a fairy or even think that one is about, you must always be respectful,” I told her.",0.106926344,0,0.043333475,0,0.93913907,1,1,0,0,1
SofS,c09,chc09_e4,"December 4, 1847",It wasn’t right that Mrs. Lyons should go and I should stay.,0.048275612,0,0.043325294,0,0.9583594,1,,,,
SofS,c02,chc02_e12,"May 15, 1847",Some of them wait impatiently to cook.,0.019230144,0,0.04310677,0,0.96287286,1,,,,
SofS,c04,chc04_e8,"July 15, 1847",I was too determined to catch the little thief.,0.008733157,0,0.04303292,0,0.97567207,1,,,,
SofS,c04,chc04_e1,"July 3, 1847",It felt cold to my fingertips.,0.0032596039,0,0.04302501,0,0.9805408,1,,,,
SofS,c04,chc04_e5,"July 12, 1847",One of the sisters noticed my absence and reported it to Sister Marie-France.,0.10031546,0,0.042992815,0,0.94382817,1,,,,
SofS,c04,chc04_e11,"July 18, 1847","“I heard you died ,” he said.",0.055361815,0,0.042940095,0,0.9514412,1,,,,
SofS,c04,chc04_e21,"July 31, 1847",I think that is why I chose to tell her the story of the Beautiful Maiden and her Three Aunts.,0.056290794,0,0.04272971,0,0.95332986,1,,,,
SofS,c07,chc07_e3,"October 7, 1847",Then you pour hot tallow into the mold and set it aside to cool.,0.023803491,0,0.042723875,0,0.9620102,1,,,,
SofS,c09,chc09_e6,"December 7, 1847",Mrs. Hall had to run some errands today and took Lucy with her.,0.0822727,0,0.042615548,0,0.94792724,1,,,,
SofS,c08,chc08_e4,"November 14, 1847",Not another word was said about Mrs. Fenton’s accusations.,0.0119910985,0,0.042590242,0,0.97271436,1,,,,
SofS,c04,chc04_e1,"July 3, 1847","“Go,” he said.",0.05723663,0,0.04245135,0,0.9495641,1,,,,
SofS,c04,chc04_e15,"July 24, 1847",Mrs. Coteau was to inform her directly if I was found to be unsuitable in any way.,0.015869219,0,0.041968632,0,0.9708393,1,,,,
SofS,c03,chc03_e5,"June 9, 1847",But Ma doesn’t seem to hear him.,0.020185431,0,0.0419571,0,0.9712748,1,,,,
SofS,c07,chc07_e2,"October 3, 1847",I do not think that is right.,0.017435655,0,0.041932333,0,0.9725863,1,,,,
SofS,c09,chc09_e6,"December 7, 1847",It had come from the sick room.,0.008910541,0,0.041926052,0,0.9753076,1,,,,
SofS,c04,chc04_e20,"July 30, 1847",There are so many things to be cleaned in this house.,0.04926675,0,0.04181595,0,0.9512849,1,,,,
SofS,c04,chc04_e1,"July 3, 1847",Then with a trembling hand he closed her eyes.,0.005102018,0,0.04170875,0,0.9805973,1,,,,
SofS,c02,chc02_e6,"May 9, 1847",Ma told him to hush.,0.016074454,0,0.04167097,0,0.9724362,1,0,0,1,0
SofS,c05,chc05_e19,"August 25, 1847",It was heavy work.,0.0109191965,0,0.04166902,0,0.9705011,1,,,,
SofS,c05,chc05_e16,"August 21, 1847","Sister Marie-France assured her that I had a good disposition and was a hard worker, but Mrs. Hall looked at me and waited for me to answer.",0.08197812,0,0.041560695,0,0.9466702,1,,,,
SofS,c02,chc02_e1,"May 1, 1847","No matter, he says.",0.0140058,0,0.04154124,0,0.9744727,1,,,,
SofS,c05,chc05_e16,"August 21, 1847","Mrs. Hall said that if I did not want the position, I had only to say so.",0.026261384,0,0.04142188,0,0.9651609,1,,,,
SofS,c04,chc04_e8,"July 15, 1847","So I was the one who did the describing, and the description I gave him was of my da.",0.06270547,0,0.041201726,0,0.9547865,1,,,,
SofS,c08,chc08_e4,"November 14, 1847",At that Lucy jumped up and ran to the little desk that Mrs. Hall uses to write letters to her family.,0.04783947,0,0.04114465,0,0.9598357,1,,,,
SofS,c04,chc04_e21,"July 31, 1847","“I know this story,” Peggy declared.",0.15574811,0,0.041096583,0,0.93839,1,,,,
SofS,c09,chc09_e2,"December 2, 1847","It is warm, and all the rows are even.",0.053109333,0,0.041033503,0,0.94228816,1,,,,
SofS,c03,chc03_e11,"June 15, 1847",Michael and I climbed the ladder after him.,0.17475986,0,0.040830184,0,0.9268202,1,,,,
SofS,c07,chc07_e3,"October 7, 1847","While it is true that she had to show me what to do, she did not have to stand over me while I worked.",0.04134283,0,0.040399447,0,0.9610999,1,,,,
SofS,c03,chc03_e15,"June 21, 1847",Da and the captain looked at each other for what seemed like ages.,0.017610395,0,0.040367387,0,0.9651108,1,,,,
SofS,c06,chc06_e9,"September 18, 1847","Also, the seams did not show, the way every single stitch on a quilt does.",0.027328566,0,0.04015057,0,0.9578989,1,,,,
SofS,c04,chc04_e3,"July 7, 1847","A woman had his hand, but he was tugging to get away from her.",0.006988487,0,0.03993364,0,0.9787496,1,,,,
SofS,c09,chc09_e11,"December 13, 1847",I ran to him and hugged him.,0.04597383,0,0.03992504,0,0.9667427,1,,,,
SofS,c05,chc05_e7,"August 9, 1847","I started to cry again, right there in the square.",0.008713349,0,0.03969665,0,0.97493017,1,,,,
SofS,c05,chc05_e19,"August 25, 1847",He did not seem in the least bothered by the accusation.,0.0089407135,0,0.039601363,0,0.9755102,1,,,,
SofS,c03,chc03_e20,"June 26, 1847",Michael did not correct himself.,0.010618713,0,0.03956191,0,0.9755695,1,,,,
SofS,c05,chc05_e19,"August 25, 1847","“It was lying on the ground, I swear it.",0.011913973,0,0.039417047,0,0.9732659,1,,,,
SofS,c05,chc05_e5,"August 7, 1847",Why did Da not get this letter?,0.003963516,0,0.039289184,0,0.98217267,1,,,,
SofS,c04,chc04_e13,"July 20, 1847",Sister Marie-France sent my letter today.,0.096295804,0,0.03924976,0,0.9498253,1,,,,
SofS,c02,chc02_e4,"May 7, 1847",I feel sorry for Da.,0.0104836635,0,0.039189763,0,0.9786565,1,,,,
SofS,c06,chc06_e4,"September 4, 1847",I was glad to be sent to the kitchen to help Mrs. Lyons get tea ready.,0.14469734,0,0.039176174,0,0.94013494,1,,,,
SofS,c09,chc09_e4,"December 4, 1847","As soon as Lucy was in bed, Mrs. Hall asked to speak to me.",0.15122929,0,0.038945217,0,0.942994,1,,,,
SofS,c03,chc03_e15,"June 21, 1847",The two had come to respect each other.,0.103938304,0,0.0389049,0,0.9372809,1,,,,
SofS,c09,chc09_e2,"December 2, 1847",Mr. Fenton came before dark to take Mrs. Fenton and Fanny home.,0.092563525,0,0.03889491,0,0.9481233,1,,,,
SofS,c08,chc08_e4,"November 14, 1847",Lucy began to cry.,0.0053783404,0,0.038738176,0,0.9805265,1,,,,
SofS,c03,chc03_e4,"June 8, 1847",Connor’s father died two days ago.,0.034304734,0,0.038688026,0,0.9664285,1,0,1,0,0
SofS,c04,chc04_e15,"July 24, 1847",I have found the perfect hiding place for my book and my bit of pencil.,0.06617168,0,0.038586512,0,0.95243746,1,,,,
SofS,c02,chc02_e12,"May 15, 1847",All of them chatter and gossip.,0.026676392,0,0.038537037,0,0.96525604,1,,,,
SofS,c08,chc08_e8,"November 21, 1847",She thinks the world of Mr. Hall.,0.022452667,0,0.038386405,0,0.9709526,1,,,,
SofS,c02,chc02_e6,"May 9, 1847",Da said they were told to form a committee and that he was elected head of it.,0.09012599,0,0.0383275,0,0.943557,1,0,0,1,1
SofS,c04,chc04_e5,"July 12, 1847",I slipped away while I was supposed to have been at chores.,0.025493564,0,0.038228754,0,0.96959543,1,,,,
SofS,c09,chc09_e11,"December 13, 1847",The Fentons had come to visit.,0.23763569,0,0.03815318,0,0.91550016,1,,,,
SofS,c08,chc08_e4,"November 14, 1847","Later Mrs. Lyons told me that Mrs. Fenton was not a bad person, but that she is forgetful about her own past.",0.016022742,0,0.038021363,0,0.9716797,1,,,,
SofS,c03,chc03_e15,"June 21, 1847","His eyes were small and muddy behind his spectacles, and he stared so hard at me that I thought he was giving me the evil eye.",0.008815504,0,0.03778333,0,0.9748583,1,,,,
SofS,c08,chc08_e4,"November 14, 1847","“It’s stuck,” she said.",0.05868357,0,0.037752397,0,0.95834583,1,,,,
SofS,c04,chc04_e15,"July 24, 1847","She is well-dressed and has her hair pulled back and held in place with silver combs, and I am sure there are many who would call her elegant.",0.16302598,0,0.037667643,0,0.9235956,1,,,,
SofS,c04,chc04_e14,"July 21, 1847",Someone will come to collect me.,0.05033945,0,0.037666805,0,0.962256,1,0,0,1,1
SofS,c06,chc06_e5,"September 6, 1847",Mr. Hall also spares time for his daughters.,0.08022811,0,0.037566926,0,0.95378906,1,,,,
SofS,c09,chc09_e11,"December 13, 1847",But it was not the Fentons.,0.037752405,0,0.037214,0,0.9583881,1,,,,
SofS,c05,chc05_e16,"August 21, 1847",They have two small children and need help about the house.,0.088054806,0,0.037104666,0,0.9536591,1,,,,
SofS,c05,chc05_e18,"August 23, 1847","“Two days ago when I made my offer, I was sure you would refuse,” she said.",0.066731356,0,0.036921527,0,0.95243776,1,,,,
SofS,c05,chc05_e16,"August 21, 1847",Perhaps she had word about Michael.,0.035569504,0,0.03690543,0,0.9652617,1,,,,
SofS,c07,chc07_e11,"October 19, 1847",I opened the letter and began to read Sister Marie-France’s elegant script.,0.09522436,0,0.036616225,0,0.9501128,1,,,,
SofS,c05,chc05_e18,"August 23, 1847","First thing this morning, I spoke to Sister Marie-France and asked her to write one more letter for me.",0.16176398,0,0.036552455,0,0.93827164,1,,,,
SofS,c03,chc03_e4,"June 8, 1847",Kevin is poorly.,0.02117171,0,0.03653079,0,0.9746336,1,0,1,0,0
SofS,c04,chc04_e8,"July 15, 1847","“And the man it belongs to?” “ Belonged to,” he said.",0.027007572,0,0.03642567,0,0.96824384,1,,,,
SofS,c08,chc08_e4,"November 14, 1847",She looked at her sobbing daughter.,0.0036281147,0,0.03638789,0,0.9843456,1,,,,
SofS,c03,chc03_e20,"June 26, 1847",He did not say another word.,0.0042442344,0,0.03625821,0,0.98262817,1,,,,
SofS,c08,chc08_e9,"November 30, 1847",She asks constantly for her parents.,0.013502811,0,0.036213405,0,0.97890353,1,,,,
SofS,c03,chc03_e18,"June 24, 1847",But there is some confusion about the other names and so Connor is worried.,0.059182473,0,0.036157448,0,0.9566805,1,,,,
SofS,c05,chc05_e7,"August 9, 1847",I thought I might find Connor or someone who knew him.,0.10844767,0,0.03615385,0,0.9488843,1,,,,
SofS,c05,chc05_e1,"August 1, 1847",I despise Mrs. Johnson.,0.007971431,0,0.03607836,0,0.9792012,1,,,,
SofS,c09,chc09_e2,"December 2, 1847",And I have my shawl.,0.029956069,0,0.036032796,0,0.9698654,1,,,,
SofS,c05,chc05_e5,"August 7, 1847","Her voice was gentler now, and she told me she had something else to tell me.",0.053078055,0,0.035874628,0,0.959184,1,,,,
SofS,c05,chc05_e4,"August 5, 1847",I didn’t think about what I was doing.,0.007301181,0,0.03586262,0,0.9807248,1,,,,
SofS,c05,chc05_e4,"August 5, 1847","Not only had she taken my book, she had read it.",0.022379257,0,0.035797916,0,0.97159505,1,,,,
SofS,c09,chc09_e11,"December 13, 1847","When I asked about him, Connor turned sombre.",0.041354794,0,0.035791934,0,0.96581626,1,,,,
SofS,c07,chc07_e15,"October 28, 1847",Here is something I did not know about her.,0.019400362,0,0.035716068,0,0.9740579,1,0,0,1,0
SofS,c08,chc08_e5,"November 16, 1847",She learns too that he is so wise that people from all around come to him with their problems and he solves them all in a fair way that pleases all parties.,0.10059791,0,0.035655923,0,0.9430942,1,,,,
SofS,c04,chc04_e8,"July 15, 1847","It was his St. Joseph, the patron saint of carpenters.",0.14876053,0,0.035614584,0,0.9271924,1,,,,
SofS,c08,chc08_e4,"November 14, 1847",Mrs. Fenton told us both that Mrs. Hall is in a nervous state.,0.037814405,0,0.03541881,0,0.96703064,1,,,,
SofS,c05,chc05_e16,"August 21, 1847",I didn’t know what to say.,0.015776021,0,0.03512086,0,0.9768514,1,,,,
SofS,c08,chc08_e8,"November 21, 1847",He failed.,0.009785544,0,0.034814034,0,0.97858137,1,,,,
SofS,c09,chc09_e4,"December 4, 1847",Mrs. Hall agreed and said that she truly needed me.,0.21499336,0,0.034776982,0,0.93812275,1,,,,
SofS,c05,chc05_e5,"August 7, 1847",“What do you think would happen to other girls if ladies like Mrs. Johnson believed that they would all behave as you did?” she asked.,0.03405437,0,0.03466464,0,0.96406907,1,,,,
SofS,c04,chc04_e15,"July 24, 1847",There are many people here who speak French.,0.29957458,0,0.03463893,0,0.9085892,1,,,,
SofS,c04,chc04_e12,"July 19, 1847",I watched for her constantly and rushed to her when I saw her open the gate.,0.071464926,0,0.03462059,0,0.96008396,1,,,,
SofS,c08,chc08_e7,"November 20, 1847",Nearing was on his way to tell Mrs. Webley.,0.06286737,0,0.034579698,0,0.9562147,1,,,,
SofS,c07,chc07_e15,"October 28, 1847","Not only does she love to sing, but she has a beautiful voice!",0.19565685,0,0.034517802,0,0.93529963,1,1,0,0,0
SofS,c04,chc04_e19,"July 28, 1847",“Is it true you believe in fairies?” she asked at last.,0.068162285,0,0.03450279,0,0.9556789,1,0,0,1,1
SofS,c08,chc08_e6,"November 19, 1847",I knew it in my heart.,0.048855297,0,0.034464773,0,0.9647918,1,,,,
SofS,c05,chc05_e1,"August 1, 1847",It took a moment before I realized that she was speaking of me.,0.020930054,0,0.0343743,0,0.9741367,1,,,,
SofS,c03,chc03_e20,"June 26, 1847",I woke in the night to whispering.,0.008755277,0,0.034277204,0,0.978463,1,,,,
SofS,c09,chc09_e4,"December 4, 1847","She said she knew I would be a great help to Mrs. Hall, for I had learned a lot.",0.26371682,0,0.03426026,0,0.9237167,1,,,,
SofS,c08,chc08_e1,"November 4, 1847","I would have hugged her as well, but I was too shy.",0.01704575,0,0.034201574,0,0.9765597,1,,,,
SofS,c02,chc02_e5,"May 8, 1847",Each has five or six people in it.,0.03963146,0,0.03417669,0,0.964916,1,,,,
SofS,c06,chc06_e9,"September 18, 1847","It looks easy when she does it, but I have to concentrate very hard to make mine look as perfect as hers.",0.04800624,0,0.03398585,0,0.9642792,1,,,,
SofS,c08,chc08_e4,"November 14, 1847","I was careful to be quiet, telling Lucy that it is the custom to tell these stories in a low voice so that the fairies would not overhear them and become angry.",0.069173254,0,0.03395851,0,0.9472265,1,,,,
SofS,c05,chc05_e4,"August 5, 1847",I lunged forward and wrenched it from her.,0.0060697617,0,0.03391265,0,0.9830961,1,,,,
SofS,c06,chc06_e4,"September 4, 1847",She seems nice and I enjoy her happy chatter.,0.18852323,0,0.03389872,0,0.9453126,1,,,,
SofS,c05,chc05_e16,"August 21, 1847",My hand trembled as I rapped at her door.,0.003922697,0,0.033668492,0,0.98501265,1,,,,
SofS,c08,chc08_e4,"November 14, 1847","“It’s from Papa’s watch,” she said.",0.10689359,0,0.033640336,0,0.9525205,1,,,,
SofS,c03,chc03_e15,"June 21, 1847","Finally he turned and moved on to Michael, who was also passed, and then to Ma.",0.035477675,0,0.033555754,0,0.9652934,1,,,,
SofS,c08,chc08_e7,"November 20, 1847","“It’s Duncan Webley under there,” he said gently.",0.08509654,0,0.033514068,0,0.95096505,1,,,,
SofS,c09,chc09_e9,"December 10, 1847",You have been a part of this family.,0.19674549,0,0.03351297,0,0.93489873,1,,,,
SofS,c08,chc08_e5,"November 16, 1847","And one night when he would kiss her, she lets him.",0.021618802,0,0.033357266,0,0.9752994,1,,,,
SofS,c04,chc04_e1,"July 3, 1847",He was about to call for help to restrain Connor.,0.039057303,0,0.033260584,0,0.966008,1,,,,
SofS,c06,chc06_e3,"September 3, 1847","Mrs. Hall laughed, but in a nice way, and said she used to have the same trouble whenever she worked with a new pair of knitting needles.",0.051021658,0,0.033242315,0,0.9616957,1,,,,
SofS,c04,chc04_e2,"July 4, 1847",Only a few of the sisters speak English.,0.10994387,0,0.033201575,0,0.94402194,1,,,,
SofS,c07,chc07_e10,"October 17, 1847",She says she will help me as soon as she has finished the one she is working on.,0.31039354,0,0.033175085,0,0.9264248,1,,,,
SofS,c03,chc03_e15,"June 21, 1847",The doctor signalled her to step aside.,0.012901513,0,0.033073455,0,0.9777399,1,,,,
SofS,c07,chc07_e16,"October 31, 1847",It makes me miss Grandda too.,0.08886003,0,0.03294578,0,0.9601022,1,,,,
SofS,c08,chc08_e8,"November 21, 1847",He shouted to the two men.,0.03113753,0,0.032930035,0,0.96483374,1,,,,
SofS,c03,chc03_e15,"June 21, 1847",Connor is grateful.,0.1385604,0,0.032913525,0,0.9529018,1,,,,
SofS,c04,chc04_e3,"July 7, 1847",I called for them to stop.,0.042518165,0,0.032800026,0,0.9643404,1,,,,
SofS,c07,chc07_e1,"October 2, 1847",Mrs. Hall says that we will use the tallow to make candles.,0.25072312,0,0.032787625,0,0.9222063,1,,,,
SofS,c05,chc05_e21,"August 31, 1847",I also have linen and a blanket.,0.025086477,0,0.03271548,0,0.975211,1,,,,
SofS,c02,chc02_e20,"May 27, 1847",I have been so busy the past few days.,0.02089556,0,0.032684416,0,0.97020197,1,,,,
SofS,c03,chc03_e3,"June 5, 1847",I decided to say a special prayer for her every night.,0.076908484,0,0.03268004,0,0.9591722,1,,,,
SofS,c09,chc09_e6,"December 7, 1847","She said that Mr. Hall was asleep, so there was nothing for me to worry about.",0.026215218,0,0.032659248,0,0.9716086,1,,,,
SofS,c06,chc06_e15,"September 27, 1847",She recites them to me.,0.117844194,0,0.032645904,0,0.9524591,1,,,,
SofS,c09,chc09_e2,"December 2, 1847",Sister Marie-France must have told Mrs. Hall about how and why Mrs. Johnson had dismissed me.,0.027141813,0,0.032631993,0,0.97011876,1,,,,
SofS,c04,chc04_e1,"July 3, 1847",“They will look after you.,0.056862302,0,0.032590758,0,0.958844,1,,,,
SofS,c08,chc08_e4,"November 14, 1847","“Just as I have always suspected,” she said.",0.060882337,0,0.03232801,0,0.9572783,1,,,,
SofS,c01,chc01_e1,"April 30, 1847",I am not afraid.,0.0068988083,0,0.032292444,0,0.98211634,1,,,,
